City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Current Description
0,Georgetown,MY,5.4112,100.3354,89.53,63,20,12.66,few clouds
1,Rikitea,PF,-23.1203,-134.9692,77.76,74,52,6.98,broken clouds
2,Ribeira Grande,PT,38.5167,-28.7,60.78,77,70,15.01,broken clouds
3,Leningradskiy,RU,69.3833,178.4167,-15.66,97,44,4.63,scattered clouds
4,Chumikan,RU,54.7183,135.315,3.36,82,39,13.82,scattered clouds
5,Tuktoyaktuk,CA,69.4541,-133.0374,-14.22,98,88,11.21,overcast clouds
6,Port Alfred,ZA,-33.5906,26.891,70.18,78,0,4.0,clear sky
7,Saint-Philippe,RE,-21.3585,55.7679,85.59,72,24,11.74,few clouds
8,Richards Bay,ZA,-28.783,32.0377,71.1,89,100,4.34,overcast clouds
9,Mabaruma,GY,8.2,-59.7833,71.4,99,64,3.09,broken clouds
10,Bluff,NZ,-46.6,168.3333,56.48,71,28,15.68,scattered clouds
11,Severo-Kurilsk,RU,50.6789,156.125,30.81,79,61,19.17,broken clouds
12,Vao,NC,-22.6667,167.4833,75.0,91,100,18.86,moderate rain
13,Hermanus,ZA,-34.4187,19.2345,65.8,76,8,5.03,clear sky
14,Lompoc,US,34.6391,-120.4579,55.6,92,100,6.91,overcast clouds
15,Weinfelden,CH,47.5667,9.1,44.04,92,89,4.25,overcast clouds
16,Cordoba,AR,-31.4135,-64.1811,63.19,63,0,5.75,clear sky
17,Nabire,ID,-3.3667,135.4833,82.09,80,100,2.57,overcast clouds
18,Hilo,US,19.7297,-155.09,77.29,89,0,4.61,clear sky
19,Bredasdorp,ZA,-34.5322,20.0403,70.57,59,3,2.71,clear sky
20,Kavieng,PG,-2.5744,150.7967,84.74,66,62,10.67,broken clouds
21,Upernavik,GL,72.7868,-56.1549,-8.95,79,90,8.03,overcast clouds
22,Tiksi,RU,71.6872,128.8694,-16.85,98,100,6.2,overcast clouds
23,Mackenzie,CA,55.2999,-123.1698,31.21,94,99,5.14,overcast clouds
24,Ayan,RU,56.45,138.1667,-1.34,74,87,11.03,overcast clouds
25,Cape Town,ZA,-33.9258,18.4232,72.09,66,20,3.44,few clouds
26,Shache,CN,38.4167,77.2406,24.71,30,0,1.5,clear sky
27,Sao Filipe,CV,14.8961,-24.4956,70.39,65,90,8.68,overcast clouds
28,Verkhoyansk,RU,67.5447,133.385,-31.45,99,65,1.23,broken clouds
29,Galle,LK,6.0367,80.217,82.09,72,11,8.48,few clouds
30,Westport,US,41.1415,-73.3579,29.55,55,100,9.22,overcast clouds
31,Pisco,PE,-13.7,-76.2167,69.85,88,0,5.75,clear sky
32,Hithadhoo,MV,-0.6,73.0833,81.21,76,49,15.41,scattered clouds
33,Kiama,AU,-34.6833,150.8667,83.37,70,1,13.0,clear sky
34,Hambantota,LK,6.1241,81.1185,84.54,79,40,3.44,scattered clouds
35,Torbay,CA,47.6666,-52.7314,31.26,85,70,3.0,broken clouds
36,Mataura,NZ,-46.1927,168.8643,64.51,65,93,4.36,overcast clouds
37,Poum,NC,-20.2333,164.0167,76.62,89,100,15.93,overcast clouds
38,Amapa,BR,1.0,-52.0,71.89,99,100,2.1,overcast clouds
39,Vaini,TO,-21.2,-175.2,82.56,83,40,6.91,scattered clouds
40,Oyem,GA,1.5995,11.5793,66.92,92,16,0.49,few clouds
41,Busselton,AU,-33.65,115.3333,75.58,36,2,16.02,clear sky
42,Bonthe,SL,7.5264,-12.505,76.08,80,4,3.27,clear sky
43,Codrington,AU,-38.2667,141.9667,100.54,20,13,12.19,few clouds
44,Katsuura,JP,35.1333,140.3,50.43,38,27,6.06,scattered clouds
45,Jiwani,PK,25.05,61.7417,73.98,69,32,6.55,scattered clouds
46,Cukai,MY,4.25,103.4167,82.38,69,96,8.52,overcast clouds
47,Albany,US,42.6001,-73.9662,24.03,62,100,5.99,overcast clouds
48,Rawson,AR,-43.3002,-65.1023,59.94,71,94,16.75,overcast clouds
49,Hoskote,IN,13.0669,77.7983,74.23,86,40,11.5,mist
50,Yabelo,ET,4.8833,38.0833,67.24,48,100,11.1,overcast clouds
51,Zhigansk,RU,66.7697,123.3711,-14.71,98,100,22.06,light snow
52,Atuona,PF,-9.8,-139.0333,78.24,75,91,16.46,overcast clouds
53,Esperance,AU,-33.8667,121.9,66.61,60,42,24.45,scattered clouds
54,Kaili,ID,-3.4626,120.2147,75.99,80,100,2.35,overcast clouds
55,Kapaa,US,22.0752,-159.319,73.72,93,0,3.44,clear sky
56,Jamestown,US,42.097,-79.2353,18.99,85,100,9.22,overcast clouds
57,Chokurdakh,RU,70.6333,147.9167,-30.08,100,97,3.58,overcast clouds
58,Narsaq,GL,60.9167,-46.05,28.62,88,100,6.42,light snow
59,Lemon Tree Passage,AU,-32.7327,152.036,80.78,74,0,13.0,clear sky
60,Caravelas,BR,-17.7125,-39.2481,71.51,92,98,4.54,overcast clouds
61,Kodiak,US,57.79,-152.4072,35.11,87,100,16.11,light snow
62,Dawei,MM,14.0833,98.2,84.63,46,37,7.61,scattered clouds
63,Ushuaia,AR,-54.8,-68.3,38.86,87,0,13.8,light rain
64,Qom,IR,34.6401,50.8764,44.74,59,7,2.15,clear sky
65,Uppsala,SE,60.0,17.75,33.31,93,100,13.8,overcast clouds
66,Saskylakh,RU,71.9167,114.0833,-35.93,100,26,3.69,scattered clouds
67,Coos Bay,US,43.3665,-124.2179,59.99,98,100,12.66,moderate rain
68,Koumac,NC,-20.5667,164.2833,75.06,92,100,5.97,light rain
69,Iskateley,RU,67.6803,53.1512,19.06,95,98,11.16,light snow
70,Harnoli,PK,32.2792,71.5539,66.72,17,90,6.44,overcast clouds
71,Channarayapatna,IN,12.9044,76.3917,75.94,68,88,14.29,overcast clouds
72,Castro,BR,-24.7911,-50.0119,60.62,96,2,3.85,clear sky
73,Saldanha,ZA,-33.0117,17.9442,64.71,78,0,8.08,clear sky
74,Luena,AO,-11.7833,19.9167,64.6,93,100,3.74,overcast clouds
75,Kaitangata,NZ,-46.2817,169.8464,56.52,78,90,6.93,overcast clouds
76,Grindavik,IS,63.8424,-22.4338,30.67,93,100,21.85,overcast clouds
77,Belyy Yar,RU,53.6039,91.3903,13.89,94,100,2.24,smoke
78,Cap Malheureux,MU,-19.9842,57.6142,83.46,62,14,7.0,few clouds
79,Hay River,CA,60.8156,-115.7999,-6.61,98,99,7.43,overcast clouds
80,Chico,US,39.7285,-121.8375,56.64,97,100,1.01,heavy intensity rain
81,Banda Aceh,ID,5.5577,95.3222,82.65,72,66,10.89,broken clouds
82,Punta Arenas,CL,-53.15,-70.9167,41.11,81,20,18.41,few clouds
83,Rio Grande,BR,-32.035,-52.0986,61.66,74,0,0.25,clear sky
84,Namatanai,PG,-3.6667,152.4333,84.33,66,46,11.88,scattered clouds
85,Srednekolymsk,RU,67.45,153.6833,-12.12,98,100,8.88,overcast clouds
86,Lebu,CL,-37.6167,-73.65,56.7,86,61,14.74,broken clouds
87,Kununurra,AU,-15.7667,128.7333,87.78,70,100,12.66,light rain
88,Arraial Do Cabo,BR,-22.9661,-42.0278,72.77,95,100,24.92,overcast clouds
89,Ostrovnoy,RU,68.0531,39.5131,20.91,83,97,26.93,overcast clouds
90,Sioux Lookout,CA,50.1001,-91.917,1.29,90,100,4.65,overcast clouds
91,Lipari,IT,38.4674,14.954,63.23,67,2,3.53,clear sky
92,Rubiataba,BR,-15.1644,-49.8033,66.4,98,100,3.83,light rain
93,Avarua,CK,-21.2078,-159.775,77.05,78,40,3.44,scattered clouds
94,Beyneu,KZ,45.3167,55.2,27.93,77,41,6.31,scattered clouds
95,Gerash,IR,27.6652,54.1371,56.16,50,30,3.96,scattered clouds
96,Manokwari,ID,-0.8667,134.0833,80.17,77,100,4.83,overcast clouds
97,East London,ZA,-33.0153,27.9116,72.54,68,0,9.22,clear sky
98,Hami,CN,42.8,93.45,24.22,36,0,1.12,clear sky
99,Itarema,BR,-2.9248,-39.9167,78.22,76,56,12.39,broken clouds
100,Mahebourg,MU,-20.4081,57.7,83.25,65,75,13.8,broken clouds
101,Avera,US,33.194,-82.5271,33.39,41,1,4.7,clear sky
102,Talnakh,RU,69.4865,88.3972,7.21,97,99,6.22,overcast clouds
103,Butaritari,KI,3.0707,172.7902,81.61,80,52,14.99,broken clouds
104,Shaunavon,CA,49.6501,-108.4181,37.18,75,100,18.95,overcast clouds
105,Slyudyanka,RU,51.6594,103.7061,16.61,67,40,3.71,scattered clouds
106,Freeport,US,40.6576,-73.5832,30.18,49,100,13.8,overcast clouds
107,Puerto Escondido,MX,15.85,-97.0667,75.09,67,24,5.84,few clouds
108,Mareeba,AU,-17.0,145.4333,76.44,96,100,5.68,overcast clouds
109,Khatanga,RU,71.9667,102.5,-34.85,99,55,6.13,broken clouds
110,Jutai,BR,-5.1833,-68.9,69.24,99,100,1.88,overcast clouds
111,Khandyga,RU,62.6667,135.6,-45.81,100,78,1.79,broken clouds
112,Tasiilaq,GL,65.6145,-37.6368,8.76,56,18,5.64,few clouds
113,Raha,IN,26.2333,92.5167,69.13,66,42,4.68,scattered clouds
114,Talaya,RU,61.3833,152.75,-18.9,100,100,2.08,overcast clouds
115,Naryan-Mar,RU,67.6713,53.087,19.35,95,99,11.36,overcast clouds
116,Gore,NZ,-46.1028,168.9436,64.02,67,88,6.6,overcast clouds
117,Karratha,AU,-20.7377,116.8463,88.54,53,10,12.64,clear sky
118,Pirenopolis,BR,-15.8525,-48.9592,66.24,98,100,3.06,overcast clouds
119,Deputatskiy,RU,69.3,139.9,-21.05,92,94,4.59,overcast clouds
120,Marsa Matruh,EG,31.3525,27.2453,60.89,62,0,9.48,clear sky
121,Kandrian,PG,-6.2167,149.55,82.17,78,100,14.38,overcast clouds
122,Mitu,CO,1.1983,-70.1733,75.04,73,99,1.77,overcast clouds
123,Isangel,VU,-19.55,169.2667,82.67,72,100,7.02,heavy intensity rain
124,Buritis,BR,-15.6178,-46.4233,67.87,98,100,2.1,light rain
125,Pimentel,PE,-6.8367,-79.9342,68.14,81,75,7.07,broken clouds
126,Vestmannaeyjar,IS,63.4427,-20.2734,35.94,61,100,18.07,overcast clouds
127,Shimoda,JP,34.6667,138.95,49.1,73,95,3.11,overcast clouds
128,Barrow,US,71.2906,-156.7887,-7.58,71,0,17.27,clear sky
129,Dom Pedro,BR,-4.4833,-44.45,72.7,97,92,2.17,overcast clouds
130,Santa Maria,BR,-29.6842,-53.8069,61.56,93,3,4.88,clear sky
131,Bulgan,MN,48.8125,103.5347,2.12,77,82,2.89,broken clouds
132,Bilma,NE,18.6853,12.9164,58.96,36,0,7.02,clear sky
133,Longyearbyen,SJ,78.2186,15.6401,15.03,85,98,6.02,overcast clouds
134,Puerto Ayora,EC,-0.7393,-90.3518,72.55,95,65,1.01,broken clouds
135,Port Hedland,AU,-20.3167,118.5667,93.25,52,60,14.97,broken clouds
136,Taloy,PH,16.3333,120.5,79.77,51,81,4.63,broken clouds
137,Yulara,AU,-25.2406,130.9889,100.78,19,95,12.03,overcast clouds
138,Lamar,US,33.6668,-95.5836,26.37,69,0,8.05,clear sky
139,Evensk,RU,61.95,159.2333,9.64,66,93,13.42,overcast clouds
140,Sao Joao Da Barra,BR,-21.6403,-41.0511,73.62,91,100,11.27,moderate rain
141,Bodden Town,KY,19.2833,-81.25,75.92,85,9,1.99,clear sky
142,Trairi,BR,-3.2778,-39.2689,78.21,78,32,9.48,scattered clouds
143,Henties Bay,NA,-22.116,14.2845,62.17,87,13,3.11,few clouds
144,Dunedin,NZ,-45.8742,170.5036,57.79,91,67,1.99,broken clouds
145,Chuy,UY,-33.6971,-53.4616,55.78,81,0,2.35,clear sky
146,Cilaos,RE,-21.1336,55.4719,72.14,70,11,3.94,few clouds
147,New Norfolk,AU,-42.7826,147.0587,94.87,19,79,3.0,broken clouds
148,Uige,AO,-7.6087,15.0613,67.08,88,86,1.54,overcast clouds
149,Dakar,SN,14.6937,-17.4441,72.86,68,76,14.88,broken clouds
150,Labuhan,ID,-6.8844,112.2051,82.17,75,100,15.43,moderate rain
151,Bethel,US,41.3712,-73.414,27.93,58,100,5.01,overcast clouds
152,Luangwa,ZM,-15.6167,30.4167,81.73,60,34,11.36,scattered clouds
153,Berbera,SO,10.4396,45.0143,77.34,72,72,1.19,broken clouds
154,Luderitz,NA,-26.6481,15.1594,65.77,67,0,11.03,clear sky
155,Victoria Point,AU,-27.5833,153.3,83.34,65,6,5.01,clear sky
156,Bathsheba,BB,13.2167,-59.5167,79.41,73,40,20.71,scattered clouds
157,Airai,TL,-8.9266,125.4092,69.4,76,100,3.22,moderate rain
158,Bakaly,RU,55.1789,53.8028,2.53,100,97,5.01,overcast clouds
159,Provideniya,RU,64.3833,-173.3,5.86,64,1,15.1,clear sky
160,Clyde River,CA,70.4692,-68.5914,-16.46,97,100,1.7,overcast clouds
161,Schwabisch Hall,DE,49.1113,9.7391,37.96,88,20,8.05,few clouds
162,Noumea,NC,-22.2763,166.4572,79.0,99,100,0.56,light rain
163,Neiafu,TO,-18.65,-173.9833,83.08,78,40,5.75,scattered clouds
164,Ust-Nera,RU,64.5667,143.2,-32.03,98,69,4.7,broken clouds
165,Birnin Kebbi,NG,12.4539,4.1975,63.55,30,19,12.75,few clouds
166,Agirish,RU,61.9247,63.0231,10.11,88,15,9.69,few clouds
167,Norrtalje,SE,59.758,18.705,35.44,81,99,14.27,overcast clouds
168,Akita,JP,39.7167,140.1167,42.94,73,85,13.27,overcast clouds
169,Quang Ngai,VN,15.1167,108.8,75.06,68,76,8.68,broken clouds
170,Qaanaaq,GL,77.484,-69.3632,-10.62,99,100,5.66,light snow
171,Ponta Do Sol,PT,32.6667,-17.1,68.63,81,50,13.35,light rain
172,San Patricio,US,28.017,-97.5169,48.06,48,0,7.11,clear sky
173,Mehran,IR,33.1222,46.1646,56.84,38,35,3.53,scattered clouds
174,Yebaishou,CN,41.3975,119.6408,20.14,26,0,13.4,clear sky
175,Hasaki,JP,35.7333,140.8333,52.2,35,0,8.63,clear sky
176,Qasigiannguit,GL,68.8193,-51.1922,7.05,69,3,5.88,clear sky
177,Xuddur,SO,4.1213,43.8894,78.42,56,40,19.22,scattered clouds
178,Kawalu,ID,-7.3817,108.2082,80.74,73,100,0.76,overcast clouds
179,Kahului,US,20.8947,-156.47,75.85,75,0,11.01,clear sky
180,Benguela,AO,-12.5763,13.4055,76.77,76,91,3.8,overcast clouds
181,Port Blair,IN,11.6667,92.75,84.24,58,40,6.91,scattered clouds
182,Pinotepa Nacional,MX,16.3167,-98.0167,69.12,82,5,3.38,clear sky
183,Tuatapere,NZ,-46.1333,167.6833,63.37,66,35,7.61,scattered clouds
184,Zhigalovo,RU,54.8097,105.1578,-0.56,89,23,0.34,few clouds
185,Leshukonskoye,RU,64.8989,45.7622,12.43,94,100,8.34,overcast clouds
186,Adrar,MR,20.5022,-10.0711,58.78,27,1,15.77,clear sky
187,Ilulissat,GL,69.2167,-51.1,6.82,40,0,3.44,clear sky
188,Hobart,AU,-42.8794,147.3294,95.22,48,75,13.8,broken clouds
189,Kruisfontein,ZA,-34.0033,24.7314,73.89,42,0,5.48,clear sky
190,Krasnoselkup,RU,65.7,82.4667,5.79,96,100,9.01,light snow
191,Dikson,RU,73.5069,80.5464,-18.74,99,49,11.59,scattered clouds
192,Anadyr,RU,64.75,177.4833,10.9,72,0,33.55,clear sky
193,Werda,BW,-25.2667,23.2833,82.2,29,80,15.97,broken clouds
194,Bogande,BF,12.9714,-0.1436,63.09,33,4,9.93,clear sky
195,Nikolskoye,RU,59.7035,30.7861,21.09,90,73,12.08,broken clouds
196,Vilyuysk,RU,63.7553,121.6247,-8.1,94,96,8.75,overcast clouds
197,Thompson,CA,55.7435,-97.8558,-12.84,70,40,3.44,scattered clouds
198,Minas,UY,-34.3759,-55.2377,51.35,86,0,5.37,clear sky
199,Nicoya,CR,10.1483,-85.452,70.92,90,67,2.53,broken clouds
200,Zhezkazgan,KZ,47.8043,67.7144,6.78,85,0,6.71,clear sky
201,Prince Rupert,CA,54.3161,-130.3201,44.29,90,100,10.36,overcast clouds
202,Yellowknife,CA,62.456,-114.3525,-7.76,94,99,13.85,overcast clouds
203,Bellavista,PE,-7.0561,-76.5911,69.35,88,99,0.94,overcast clouds
204,Plettenberg Bay,ZA,-34.0527,23.3716,74.21,54,1,3.94,clear sky
205,Cherskiy,RU,68.75,161.3,-14.04,99,100,5.93,overcast clouds
206,Portland,US,45.5234,-122.6762,60.21,95,100,14.97,moderate rain
207,Pangoa,PE,-12.1167,-73.0,66.69,99,100,2.59,overcast clouds
208,Taoudenni,ML,22.6783,-3.9836,60.69,29,0,9.82,clear sky
209,Saint Anthony,US,45.0205,-93.218,4.66,76,0,9.22,clear sky
210,Imbituba,BR,-28.24,-48.6703,74.86,90,93,5.08,overcast clouds
211,Touros,BR,-5.1989,-35.4608,77.77,77,28,9.98,scattered clouds
212,Grand-Lahou,CI,5.1367,-5.0242,75.87,85,8,4.38,clear sky
213,Monte Alegre,BR,-2.0078,-54.0692,74.55,87,100,3.24,overcast clouds
214,At-Bashi,KG,41.1702,75.8106,13.51,62,0,0.38,clear sky
215,Nhulunbuy,AU,-12.2333,136.7667,83.01,74,40,5.75,light rain
216,Isla Vista,US,34.4133,-119.861,66.45,72,0,3.44,clear sky
217,Chala,TZ,-7.5833,31.2667,59.22,90,92,2.44,light rain
218,Erenhot,CN,43.6475,111.9767,11.7,46,46,18.19,scattered clouds
219,Tezu,IN,27.9167,96.1667,65.98,63,99,3.65,overcast clouds
220,Tupik,RU,54.4253,119.9327,0.37,88,100,2.84,overcast clouds
221,Mae Sai,TH,20.4335,99.8762,80.28,47,5,3.6,clear sky
222,Nyurba,RU,63.2842,118.3319,-9.53,95,79,9.22,broken clouds
223,Guerrero Negro,MX,27.9769,-114.0611,60.98,60,0,2.98,clear sky
224,Lefka,CY,35.1106,32.8506,49.08,57,1,4.9,clear sky
225,Bontang,ID,0.1333,117.5,85.17,69,100,9.28,overcast clouds
226,Ascension,US,30.2169,-90.9001,45.0,73,100,0.0,overcast clouds
227,Pevek,RU,69.7008,170.3133,-14.04,100,100,3.67,overcast clouds
228,Xam Nua,LA,20.4197,104.0439,69.39,57,45,2.62,scattered clouds
229,Glenwood Springs,US,39.5505,-107.3248,42.03,74,0,13.8,clear sky
230,Chontalpa,MX,17.7,-93.5167,60.46,93,67,2.77,broken clouds
231,Kutum,SD,14.2,24.6667,49.75,49,0,13.18,clear sky
232,Mahina,PF,-17.5065,-149.489,80.37,74,20,3.44,few clouds
233,Sulphur Springs,US,33.1385,-95.6011,29.91,64,0,11.5,clear sky
234,Sankt Georgen,HU,47.1425,16.5815,46.15,90,100,0.98,overcast clouds
235,Sfantu Gheorghe,RO,45.8667,25.7833,46.27,55,100,3.47,overcast clouds
236,Vila Velha,BR,-20.3297,-40.2925,73.35,97,75,0.0,light rain
